ds,y
2014-12-18,1859.8901734104047
2014-12-19,1860.619341563786
2014-12-20,1921.7268817204301
2014-12-21,1854.2510288065844
2014-12-22,1916.428857715431
2014-12-23,1947.4467213114754
2014-12-24,1903.6109979633402
2014-12-25,1774.8130311614732
2014-12-26,1873.5690721649485
2014-12-27,1913.5033707865168
2014-12-28,1828.1614349775784
2014-12-29,1875.5615384615385
2014-12-30,1829.0485829959514
2014-12-31,1841.6952789699571
2015-01-01,1783.0626223091976
2015-01-02,1744.287784679089
2015-01-03,1716.0181405895692
2015-01-04,1763.100806451613
2015-01-05,1806.1501976284585
2015-01-06,1778.834274952919
2015-01-07,1743.401098901099
2015-01-08,1750.4802867383512
2015-01-09,1688.4282982791588
2015-01-10,1635.2190476190476
2015-01-11,1658.5402298850574
2015-01-12,1714.7753346080306
2015-01-13,1666.9579349904398
2015-01-14,1720.9870689655172
2015-01-15,1718.9180672268908
2015-01-16,1693.415057915058
2015-01-17,1642.530864197531
2015-01-18,1605.321554770318
2015-01-19,1643.6014897579144
2015-01-20,1640.4426559356136
2015-01-21,1635.1304347826087
2015-01-22,1621.3392857142858
2015-01-23,1628.030487804878
2015-01-24,1614.3087557603687
2015-01-25,1571.8061674008811
2015-01-26,1570.6091954022988
2015-01-27,1511.240404040404
2015-01-28,1618.9980916030534
2015-01-29,1622.6115241635687
2015-01-30,1626.983208955224
2015-01-31,1633.7565217391304
2015-02-01,1588.3793103448277
2015-02-02,1637.9087523277467
2015-02-03,1655.9665271966528
2015-02-04,1665.283464566929
2015-02-05,1668.8158844765344
2015-02-06,1661.3554327808472
2015-02-07,1666.008281573499
2015-02-08,1597.6479400749063
2015-02-09,1680.640977443609
2015-02-10,1666.4512428298278
2015-02-11,1697.6679389312976
2015-02-12,1715.2811918063314
2015-02-13,1680.8589494163425
2015-02-14,1628.8378712871288
2015-02-15,1639.8720472440946
2015-02-16,1715.5009861932938
2015-02-17,1678.3025210084033
2015-02-18,1762.0
2015-02-19,1749.4823008849557
2015-02-20,1770.3401221995928
2015-02-21,1752.5791666666667
2015-02-22,1663.6117647058823
2015-02-23,1737.8392857142858
2015-02-24,1742.5555555555557
2015-02-25,1738.7368421052631
2015-02-26,1728.9611829944547
2015-02-27,1720.2569169960475
2015-02-28,1696.1712328767123
2015-03-01,1737.7183673469387
2015-03-02,1739.071129707113
2015-03-03,1732.7268817204301
2015-03-04,1719.4631379962193
2015-03-05,1721.702460850112
2015-03-06,1858.2178988326848
2015-03-07,1744.1080459770114
2015-03-08,1655.0421455938697
2015-03-09,1679.9610136452243
2015-03-10,1730.6026119402984
2015-03-11,1707.4882032667877
2015-03-12,1683.5275735294117
2015-03-13,1712.8500948766603
2015-03-14,1627.1214285714286
2015-03-15,1676.3759124087592
2015-03-16,1694.5374531835207
2015-03-17,1715.81654676259
2015-03-18,1691.7785714285715
2015-03-19,1671.8513761467889
2015-03-20,1662.1257253384913
2015-03-21,1680.334090909091
2015-03-22,1584.863813229572
2015-03-23,1584.441121495327
2015-03-24,1613.6470588235295
2015-03-25,1563.3570019723866
2015-03-26,1564.89010989011
2015-03-27,1563.8686868686868
2015-03-28,1591.464480874317
2015-03-29,1494.5
2015-03-30,1542.8577981651376
2015-03-31,1571.4357298474945
2015-04-01,1524.7773109243697
2015-04-02,1452.3902439024391
2015-04-03,1437.9051282051282
2015-04-04,1519.550847457627
2015-04-05,1415.8715953307394
2015-04-06,1472.145129224652
2015-04-07,1461.565543071161
2015-04-08,1405.0103092783504
2015-04-09,1443.8648148148147
2015-04-10,1471.6765799256505
2015-04-11,1416.6033653846155
2015-04-12,1401.2028985507247
2015-04-13,1472.474645030426
2015-04-14,1402.0645161290322
2015-04-15,1425.8197424892703
2015-04-16,1458.6079664570232
2015-04-17,1447.996212121212
2015-04-18,1483.168049792531
2015-04-19,1381.1031746031747
2015-04-20,1486.2197802197802
2015-04-21,1466.5343137254902
2015-04-22,1458.125
2015-04-23,1461.4577603143418
2015-04-24,1426.2628336755647
2015-04-25,1436.0573951434878
2015-04-26,1410.6782608695653
2015-04-27,1452.2015355086373
2015-04-28,1456.969262295082
2015-04-29,1454.2381852551985
2015-04-30,1428.8823529411766
2015-05-01,1418.8943298969073
2015-05-02,1447.9252136752136
2015-05-03,1430.9490740740741
2015-05-04,1466.8636363636363
2015-05-05,1440.5148741418764
2015-05-06,1486.3405088062623
2015-05-07,1502.4833333333333
2015-05-08,1501.2857142857142
2015-05-09,1397.903073286052
2015-05-10,1385.36917562724
2015-05-11,1496.9085487077534
2015-05-12,1525.259765625
2015-05-13,1504.2978723404256
2015-05-14,1475.2437619961613
2015-05-15,1474.9899598393574
2015-05-16,1466.238683127572
2015-05-17,1379.3492647058824
2015-05-18,1492.6488706365503
2015-05-19,1482.361963190184
2015-05-20,1446.1949806949806
2015-05-21,1491.0544747081713
2015-05-22,1473.1088295687885
2015-05-23,1463.8552338530067
2015-05-24,1350.004
2015-05-25,1470.661971830986
2015-05-26,1493.2007648183555
2015-05-27,1485.8984674329502
2015-05-28,1516.4669187145557
2015-05-29,1489.0590551181103
2015-05-30,1506.5788336933044
2015-05-31,1462.5978835978835
2015-06-01,1612.4563106796118
2015-06-02,1644.2203742203742
2015-06-03,1624.3251879699249
2015-06-04,1681.7931034482758
2015-06-05,1667.8339622641508
2015-06-06,1713.7721021611003
2015-06-07,1536.8555555555556
2015-06-08,1752.6864244741873
2015-06-09,1782.8068181818182
2015-06-10,1799.5963302752293
2015-06-11,1789.0711610486892
2015-06-12,1813.62890625
2015-06-13,1770.9781553398059
2015-06-14,1691.340909090909
2015-06-15,1865.8850574712644
2015-06-16,1891.7358490566037
2015-06-17,1902.343692870201
2015-06-18,1897.879852125693
2015-06-19,1919.6516634050881
2015-06-20,1941.2694610778442
2015-06-21,1792.7587548638132
2015-06-22,1959.208413001912
2015-06-23,1982.1811320754716
2015-06-24,1937.2910447761194
2015-06-25,1999.5284403669725
2015-06-26,1935.501030927835
2015-06-27,1959.3131749460042
2015-06-28,1818.5550847457628
2015-06-29,1935.2251407129456
2015-06-30,1969.3206278026905
2015-07-01,1950.563071297989
2015-07-02,1971.962962962963
2015-07-03,1925.7618147448015
2015-07-04,1961.3044315992292
2015-07-05,1832.0152091254754
2015-07-06,1950.5954631379961
2015-07-07,1944.4330708661416
2015-07-08,1982.502994011976
2015-07-09,1942.286
2015-07-10,1910.595238095238
2015-07-11,1899.8196286472148
2015-07-12,1897.2234848484848
2015-07-13,1997.4920318725099
2015-07-14,2044.179584120983
2015-07-15,2024.232905982906
2015-07-16,2034.231732776618
2015-07-17,2043.966592427617
2015-07-18,1989.5622895622896
2015-07-19,2005.1244813278008
2015-07-20,2107.0344827586205
2015-07-21,2148.543259557344
2015-07-22,2187.921200750469
2015-07-23,2231.738144329897
2015-07-24,2192.704954954955
2015-07-25,2315.0619469026547
2015-07-26,2285.0043103448274
2015-07-27,2401.8246753246754
2015-07-28,2522.9022403258655
2015-07-29,2660.4327485380118
2015-07-30,2682.149494949495
2015-07-31,2740.183908045977
2015-08-01,2850.1288209606987
2015-08-02,2764.373540856031
2015-08-03,2921.6189555125725
2015-08-04,2932.1130268199236
2015-08-05,3002.109433962264
2015-08-06,3025.0194552529183
2015-08-07,3028.0
2015-08-08,3035.042183622829
2015-08-09,2932.951612903226
2015-08-10,3085.8720472440946
2015-08-11,3096.5050709939146
2015-08-12,3135.4392156862746
2015-08-13,3103.0122950819673
2015-08-14,3077.85
2015-08-15,3146.7551020408164
2015-08-16,3177.585062240664
2015-08-17,3333.462962962963
2015-08-18,3414.4155069582507
2015-08-19,3524.456647398844
2015-08-20,3688.9767891682786
2015-08-21,3870.387351778656
2015-08-22,4036.1857142857143
2015-08-23,4177.931192660551
2015-08-24,4420.784722222223
2015-08-25,4518.703319502075
2015-08-26,4514.3638613861385
2015-08-27,4426.086956521739
2015-08-28,4464.145631067961
2015-08-29,4498.362776025237
2015-08-30,4454.474226804124
2015-08-31,4465.472727272727
2015-09-01,4378.634453781513
2015-09-02,4253.525974025974
2015-09-03,4336.186372745491
2015-09-04,4362.948958333333
2015-09-05,4303.610951008645
2015-09-06,4310.489539748954
2015-09-07,4294.038617886179
2015-09-08,4261.0060362173035
2015-09-09,4257.921606118547
2015-09-10,4301.857142857143
2015-09-11,4357.002040816326
2015-09-12,4266.914127423823
2015-09-13,4365.206278026906
2015-09-14,4282.1327623126335
2015-09-15,4325.957142857143
2015-09-16,4342.015037593985
2015-09-17,4334.130841121495
2015-09-18,4249.980997624703
2015-09-19,4261.712418300654
2015-09-20,4292.081632653061
2015-09-21,4217.75
2015-09-22,4279.727091633466
2015-09-23,4188.021317829457
2015-09-24,4088.093886462882
2015-09-25,4190.0056657223795
2015-09-26,4105.716775599129
2015-09-27,4142.716346153846
2015-09-28,3967.79035639413
2015-09-29,3943.253937007874
2015-09-30,3816.556263269639
2015-10-01,3790.9751552795033
2015-10-02,3878.9559748427673
2015-10-03,3814.0
2015-10-04,3894.0185873605947
2015-10-05,3841.500959692898
2015-10-06,3795.7806841046277
2015-10-07,3824.5780669144983
2015-10-08,3794.186138613861
2015-10-09,3712.5205183585313
2015-10-10,3657.094147582697
2015-10-11,3703.3137254901962
2015-10-12,3681.805615550756
2015-10-13,3588.9020408163265
2015-10-14,3469.492565055762
2015-10-15,3384.313799621928
2015-10-16,3331.6169354838707
2015-10-17,3256.1403887688984
2015-10-18,3201.2950819672133
2015-10-19,3142.8829365079364
2015-10-20,3069.0491452991455
2015-10-21,3027.1328976034856
2015-10-22,3081.392097264438
2015-10-23,3009.3514211886304
2015-10-24,3015.852071005917
2015-10-25,3102.8380952380953
2015-10-26,3008.5175257731958
2015-10-27,3104.654708520179
2015-10-28,3118.9809160305344
2015-10-29,3106.4268041237115
2015-10-30,3103.7426160337554
2015-10-31,3160.6393442622953
2015-11-01,3066.880341880342
2015-11-02,2997.8559139784948
2015-11-03,2963.6886597938146
2015-11-04,2927.2471153846154
2015-11-05,2830.719191919192
2015-11-06,2821.128959276018
2015-11-07,2823.0501138952163
2015-11-08,2713.1622807017543
2015-11-09,2800.880361173815
2015-11-10,2716.2787356321837
2015-11-11,2907.887043189369
2015-11-12,3082.714285714286
2015-11-13,2845.271739130435
2015-11-14,2738.8655462184875
2015-11-15,2675.453441295547
2015-11-16,2751.5550935550937
2015-11-17,2767.7589098532494
2015-11-18,2695.429126213592
2015-11-19,2702.371916508539
2015-11-20,2597.1670103092783
2015-11-21,2600.577083333333
2015-11-22,2423.466165413534
2015-11-23,2465.3940594059404
2015-11-24,2497.5530145530147
2015-11-25,2487.580335731415
2015-11-26,2396.637931034483
2015-11-27,2373.138613861386
2015-11-28,2404.689655172414
2015-11-29,2237.5822222222223
2015-11-30,2261.9555555555557
2015-12-01,2222.94250513347
2015-12-02,2192.698113207547
2015-12-03,2150.3501984126983
2015-12-04,2082.6130952380954
2015-12-05,2103.6369426751594
2015-12-06,1982.4816326530613
2015-12-07,2015.8024691358025
2015-12-08,1997.0934579439252
2015-12-09,1932.077922077922
2015-12-10,1901.7312614259597
2015-12-11,1952.231313131313
2015-12-12,1815.1122448979593
2015-12-13,1761.044
2015-12-14,1802.4961240310076
2015-12-15,1825.5289421157684
2015-12-16,1809.2966804979253
2015-12-17,1814.067940552017
2015-12-18,1717.1531914893617
2015-12-19,1707.3878406708595
2015-12-20,1573.9891696750904
2015-12-21,1666.6849710982658
2015-12-22,1683.841856060606
2015-12-23,1700.308300395257
2015-12-24,1552.872340425532
2015-12-25,1479.1025641025642
2015-12-26,1640.2618453865337
2015-12-27,1547.518018018018
2015-12-28,1678.223382045929
2015-12-29,1673.2019607843138
2015-12-30,1664.7372881355932
2015-12-31,1754.3391304347826
2016-01-01,1648.8298755186722
2016-01-02,1545.0857142857142
2016-01-03,1565.9274193548388
2016-01-04,1640.5873684210526
2016-01-05,1674.6673189823875
2016-01-06,1632.4004149377593
2016-01-07,1613.7695852534562
2016-01-08,1604.2755102040817
2016-01-09,1521.654911838791
2016-01-10,1501.6791044776119
2016-01-11,1582.5293005671078
2016-01-12,1502.1770833333333
2016-01-13,1560.7565543071162
2016-01-14,1613.451388888889
2016-01-15,1486.844282238443
2016-01-16,1535.225
2016-01-17,1431.3420074349442
2016-01-18,1517.8832391713747
2016-01-19,1496.0505263157895
2016-01-20,1492.5655021834061
2016-01-21,1501.1108695652174
2016-01-22,1473.5556768558952
2016-01-23,1480.9835294117647
2016-01-24,1470.2581967213114
2016-01-25,1431.3062360801782
2016-01-26,1445.3854961832062
2016-01-27,1458.3356807511736
2016-01-28,1439.1933962264152
2016-01-29,1414.5238095238096
2016-01-30,1411.153086419753
2016-01-31,1386.0
2016-02-01,1385.1658536585367
2016-02-02,1421.7483588621444
2016-02-03,1402.5778210116732
2016-02-04,1388.4760994263863
2016-02-05,1355.5991983967936
2016-02-06,1372.8213552361397
2016-02-07,1258.272030651341
2016-02-08,1361.0577689243028
2016-02-09,1298.5506329113923
2016-02-10,1324.4606299212599
2016-02-11,1281.6609808102346
2016-02-12,1236.6185344827586
2016-02-13,1213.1796246648794
2016-02-14,1241.722433460076
2016-02-15,1242.327122153209
2016-02-16,1221.8846153846155
2016-02-17,1216.9238476953908
2016-02-18,1245.0285171102662
2016-02-19,1270.8333333333333
2016-02-20,1247.4247191011236
2016-02-21,1191.1672862453531
2016-02-22,1234.6141414141414
2016-02-23,1234.4261363636363
2016-02-24,1223.2765151515152
2016-02-25,1203.3177777777778
2016-02-26,1169.9721577726218
2016-02-27,1222.40625
2016-02-28,1174.5021645021645
2016-02-29,1198.5361050328227
2016-03-01,1175.3002364066194
2016-03-02,1116.5309973045821
2016-03-03,1172.134765625
2016-03-04,1139.25321888412
2016-03-05,1163.375296912114
2016-03-06,1118.2490421455939
2016-03-07,1137.9344262295083
2016-03-08,1198.129943502825
2016-03-09,1188.829365079365
2016-03-10,1148.921568627451
2016-03-11,1139.7769080234834
2016-03-12,1087.0079155672822
2016-03-13,1122.4942528735633
2016-03-14,1111.0432098765432
2016-03-15,1087.5112107623318
2016-03-16,1138.8988970588234
2016-03-17,1127.8482490272374
2016-03-18,1087.8253638253639
2016-03-19,1127.7107623318386
2016-03-20,1089.5154185022027
2016-03-21,1084.0925925925926
2016-03-22,1098.9038461538462
2016-03-23,1145.3333333333333
2016-03-24,1124.0365296803652
2016-03-25,1049.21325648415
2016-03-26,1116.141592920354
2016-03-27,1036.802752293578
2016-03-28,1117.0655391120508
2016-03-29,1099.2814070351758
2016-03-30,1099.479797979798
2016-03-31,1134.3407572383073
2016-04-01,1083.3507462686566
2016-04-02,1128.695652173913
2016-04-03,1055.51652892562
2016-04-04,1104.2665198237885
2016-04-05,1105.5774647887324
2016-04-06,1087.9452332657202
2016-04-07,1095.1185682326623
2016-04-08,1135.7314285714285
2016-04-09,1033.0712328767124
2016-04-10,1042.8427947598254
2016-04-11,1066.1623529411766
2016-04-12,1092.7748917748918
2016-04-13,1057.0525
2016-04-14,1008.8980263157895
2016-04-15,1147.7208588957055
2016-04-16,1035.491017964072
2016-04-17,1009.6583333333333
2016-04-18,1106.1553610503283
2016-04-19,1151.2078239608802
2016-04-20,1142.0244399185335
2016-04-21,1081.5408560311284
2016-04-22,1081.1345755693583
2016-04-23,1100.787037037037
2016-04-24,1045.7909836065573
2016-04-25,1095.798828125
2016-04-26,1118.959223300971
2016-04-27,1078.9440298507463
2016-04-28,1059.5
2016-04-29,1072.3722772277229
2016-04-30,1097.28738317757
2016-05-01,1043.4449152542372
2016-05-02,1095.7219827586207
2016-05-03,1139.2215447154472
2016-05-04,1094.0418326693227
2016-05-05,1043.5733082706768
2016-05-06,1072.9241516966067
2016-05-07,1058.3734439834025
2016-05-08,959.9216417910447
2016-05-09,1086.7133620689656
2016-05-10,1061.1666666666667
2016-05-11,1063.640831758034
2016-05-12,1069.6201117318435
2016-05-13,1060.4701195219122
2016-05-14,985.4110275689223
2016-05-15,944.4597701149426
2016-05-16,975.3700623700623
2016-05-17,1048.5222437137331
2016-05-18,1088.4460966542752
2016-05-19,1022.9069343065694
2016-05-20,1010.3816793893129
2016-05-21,1039.7986725663716
2016-05-22,954.6123188405797
2016-05-23,1060.361581920904
2016-05-24,1071.9794007490636
2016-05-25,1064.8070500927645
2016-05-26,1060.989090909091
2016-05-27,1044.9166666666667
2016-05-28,1067.818
2016-05-29,920.0936170212766
2016-05-30,1049.617529880478
2016-05-31,1032.974025974026
2016-06-01,1037.2709923664122
2016-06-02,1050.3263358778627
2016-06-03,1025.0955165692008
2016-06-04,1061.9495614035088
2016-06-05,931.5461538461539
2016-06-06,1071.2471264367816
2016-06-07,1084.6035856573706
2016-06-08,1070.622018348624
2016-06-09,1098.159633027523
2016-06-10,1052.282982791587
2016-06-11,1007.9124087591241
2016-06-12,975.69918699187
2016-06-13,1140.1930184804928
2016-06-14,1100.8287401574803
2016-06-15,1127.2988047808765
2016-06-16,1119.094455852156
2016-06-17,1108.792656587473
2016-06-18,1135.958071278826
2016-06-19,1009.0078431372549
2016-06-20,1125.3347368421053
2016-06-21,1120.3725490196077
2016-06-22,1150.7495429616088
2016-06-23,1131.2237093690248
2016-06-24,1033.4335378323108
2016-06-25,1120.5940803382664
2016-06-26,990.5975609756098
2016-06-27,1078.98046875
2016-06-28,1134.3326959847036
2016-06-29,1134.0091911764705
2016-06-30,1159.1795918367347
2016-07-01,1147.022774327122
2016-07-02,1152.4049217002237
2016-07-03,1037.0515873015872
2016-07-04,1183.0228310502282
2016-07-05,1087.6340852130327
2016-07-06,1025.9659685863874
2016-07-07,1184.686170212766
2016-07-08,1144.610752688172
2016-07-09,1078.2605263157895
2016-07-10,1078.1340996168583
2016-07-11,1176.5790554414784
2016-07-12,1212.9460043196543
2016-07-13,1244.313253012048
2016-07-14,1212.119191919192
2016-07-15,1146.109649122807
2016-07-16,1220.542735042735
2016-07-17,1116.936090225564
2016-07-18,1207.090909090909
2016-07-19,1221.6016771488469
2016-07-20,1198.4788135593221
2016-07-21,1204.542
2016-07-22,1177.4148681055156
2016-07-23,1174.0515695067265
2016-07-24,1070.4375
2016-07-25,1143.0556745182014
2016-07-26,1212.8373493975903
2016-07-27,1173.0337301587301
2016-07-28,1190.0396825396826
2016-07-29,1183.5256064690027
2016-07-30,1139.2917647058823
2016-07-31,1119.1297297297297
2016-08-01,1204.519906323185
2016-08-02,1110.0293398533008
2016-08-03,1117.9719827586207
2016-08-04,1162.6729559748428
2016-08-05,1158.422480620155
2016-08-06,1163.2697095435685
2016-08-07,1068.631970260223
2016-08-08,1177.6731141199227
2016-08-09,1153.990234375
2016-08-10,1160.707779886148
2016-08-11,1136.1237911025146
2016-08-12,1126.9763948497855
2016-08-13,1034.5350140056023
2016-08-14,1053.295081967213
2016-08-15,1158.7732793522266
2016-08-16,1150.4282828282828
2016-08-17,1147.1639722863742
2016-08-18,1184.4922279792745
2016-08-19,1084.0120192307693
2016-08-20,1117.6087912087912
2016-08-21,1065.2
2016-08-22,1138.6645962732919
2016-08-23,1104.7414248021107
2016-08-24,1083.994301994302
2016-08-25,1152.4046511627907
2016-08-26,1101.23
2016-08-27,1139.7298474945533
2016-08-28,1054.52
2016-08-29,1096.0083857442348
2016-08-30,1123.25
2016-08-31,1098.141826923077
2016-09-01,1149.9518348623853
2016-09-02,967.0028985507247
2016-09-03,1137.6490066225165
2016-09-04,1082.0238095238096
2016-09-05,1165.133501259446
2016-09-06,1110.7310344827586
2016-09-07,1036.8582474226805
2016-09-08,1094.7707423580787
2016-09-09,1093.4294736842105
2016-09-10,1062.2735042735044
2016-09-11,1099.6680327868853
2016-09-12,1029.200980392157
2016-09-13,1056.4819672131148
2016-09-14,959.7864864864865
2016-09-15,987.4263157894737
2016-09-16,989.2272727272727
2016-09-17,1038.9263959390862
2016-09-18,981.1775700934579
2016-09-19,1050.5495283018868
2016-09-20,1056.9336492890995
2016-09-21,1011.3674121405751
2016-09-22,1032.814732142857
2016-09-23,1044.910447761194
2016-09-24,1070.5147783251232
2016-09-25,1076.2526315789473
2016-09-26,1066.7874396135267
2016-09-27,1039.420365535248
2016-09-28,1007.7640449438202
2016-09-29,1000.3894967177243
2016-09-30,1087.4823529411765
2016-10-01,1028.7547619047618
2016-10-02,954.2614678899082
2016-10-03,1001.7227272727273
2016-10-04,970.0708446866485
2016-10-05,1032.9593147751607
2016-10-06,1013.55
2016-10-07,1015.0023094688222
2016-10-08,922.3976261127597
2016-10-09,964.0772946859903
2016-10-10,965.0604395604396
2016-10-11,998.7195945945946
2016-10-12,1013.2085714285714
2016-10-13,994.4845814977973
2016-10-14,1062.584388185654
2016-10-15,1082.686746987952
2016-10-16,1019.5454545454545
2016-10-17,1076.643584521385
2016-10-18,1070.9085239085239
2016-10-19,1069.4032258064517
2016-10-20,1065.760700389105
2016-10-21,1069.1906693711967
2016-10-22,1036.638528138528
2016-10-23,997.2979591836735
2016-10-24,1041.100806451613
2016-10-25,1094.435244161359
2016-10-26,1065.9676113360324
2016-10-27,1095.7634854771784
2016-10-28,1099.13769751693
2016-10-29,1070.36875
2016-10-30,1095.3926380368098
2016-10-31,1288.6129032258063
2016-11-01,1182.5190615835777
2016-11-02,1066.725663716814
2016-11-03,1104.6
2016-11-04,1078.2685950413222
2016-11-05,1096.5367965367966
2016-11-06,978.4223107569721
2016-11-07,1100.056
2016-11-08,1092.9366336633664
2016-11-09,1117.4761904761904
2016-11-10,1122.9662447257383
2016-11-11,1126.9757869249395
2016-11-12,1041.1560693641618
2016-11-13,1039.6830357142858
2016-11-14,1188.7719298245613
2016-11-15,1207.975663716814
2016-11-16,1199.3518123667377
2016-11-17,1173.2478260869566
2016-11-18,1148.0228832951946
2016-11-19,1168.0401691331924
2016-11-20,1090.6205533596838
2016-11-21,1168.1329243353782
2016-11-22,1195.9408163265307
2016-11-23,1163.1382765531062
2016-11-24,1160.4424951267056
2016-11-25,1159.7145748987855
2016-11-26,1167.1007194244605
2016-11-27,1129.027397260274
2016-11-28,1106.4335664335665
2016-11-29,1224.2762312633834
2016-11-30,1180.5881057268723
2016-12-01,1172.2039603960395
2016-12-02,1135.310276679842
2016-12-03,1131.0684326710816
2016-12-04,1038.3417721518988
2016-12-05,1118.413306451613
2016-12-06,1080.538812785388
2016-12-07,1091.6608315098467
2016-12-08,1106.3659673659674
2016-12-09,1100.0179640718563
2016-12-10,1015.5027027027027
2016-12-11,1047.5560344827586
2016-12-12,1068.6439790575917
2016-12-13,1131.0103305785124
2016-12-14,1162.0900195694717
2016-12-15,1153.2186234817814
2016-12-16,1092.3081632653061
2016-12-17,1124.2863247863247
2016-12-18,1023.3669064748201
2016-12-19,1116.342
2016-12-20,1075.305954825462
2016-12-21,1061.7210300429185
2016-12-22,1087.6303501945524
2016-12-23,1069.8970917225952
2016-12-24,1103.0471698113208
2016-12-25,1010.1300448430493
2016-12-26,1050.391982182628
2016-12-27,1089.8383620689656
2016-12-28,1032.2118644067796
2016-12-29,1096.521064301552
2016-12-30,979.5509708737864
2016-12-31,1047.1925
2017-01-01,999.9723320158103
2017-01-02,1025.6764705882354
2017-01-03,1063.2893700787401
2017-01-04,1074.5749063670412
2017-01-05,1072.4051896207584
2017-01-06,1051.9688109161793
2017-01-07,1036.4458598726114
2017-01-08,1017.0229007633587
2017-01-09,1045.2393822393822
2017-01-10,1025.108695652174
2017-01-11,1039.6113402061856
2017-01-12,1061.047619047619
2017-01-13,1049.5455465587045
2017-01-14,1078.9323529411765
2017-01-15,996.0695970695971
2017-01-16,1066.8918918918919
2017-01-17,1051.3346534653465
2017-01-18,1057.187380497132
2017-01-19,1065.2937743190662
2017-01-20,1114.740139211137
2017-01-21,1127.9400479616306
2017-01-22,1033.7920353982302
2017-01-23,1095.2639821029084
2017-01-24,1040.9693251533743
2017-01-25,1090.1848249027237
2017-01-26,1052.179389312977
2017-01-27,1035.3406593406594
2017-01-28,1036.0376569037658
2017-01-29,959.2782258064516
2017-01-30,1042.7071290944123
2017-01-31,1031.0191489361703
2017-02-01,1041.0645833333333
2017-02-02,1047.6641074856045
2017-02-03,1031.4522821576763
2017-02-04,1047.9765458422175
2017-02-05,940.5182481751825
2017-02-06,1043.1237911025146
2017-02-07,1030.1363636363637
2017-02-08,1019.2129436325679
2017-02-09,1047.2892561983472
2017-02-10,1039.1479915433404
2017-02-11,940.8045685279188
2017-02-12,918.6356589147287
2017-02-13,996.6176470588235
2017-02-14,1030.340770791075
2017-02-15,1036.0925196850394
2017-02-16,1036.572796934866
2017-02-17,1017.1975308641976
2017-02-18,1064.4133333333334
2017-02-19,989.4889867841409
2017-02-20,1078.8488120950324
2017-02-21,1089.2156057494867
2017-02-22,1048.9208494208494
2017-02-23,1026.8218884120172
2017-02-24,1000.928125
2017-02-25,1110.1590361445783
2017-02-26,985.4953703703703
2017-02-27,1044.28
2017-02-28,1057.3846153846155
2017-03-01,1063.5282651072125
2017-03-02,1061.9492753623188
2017-03-03,1014.6042471042471
2017-03-04,1052.402489626556
2017-03-05,925.3233082706766
2017-03-06,1035.6102661596958
2017-03-07,1000.8766859344894
2017-03-08,1043.5989110707803
2017-03-09,1021.9794007490636
2017-03-10,1068.4038461538462
2017-03-11,993.1679790026246
2017-03-12,938.9030837004406
2017-03-13,1225.159574468085
2017-03-14,1067.8046709129512
2017-03-15,1067.590566037736
2017-03-16,1059.4879852125694
2017-03-17,1079.0745341614906
2017-03-18,1077.539714867617
2017-03-19,915.7320754716981
2017-03-20,1067.6929292929292
2017-03-21,1033.85
2017-03-22,1023.064870259481
2017-03-23,1039.454365079365
2017-03-24,1021.7554240631164
2017-03-25,1061.8145833333333
2017-03-26,912.0393700787401
2017-03-27,1075.9871520342613
2017-03-28,1110.1494505494506
2017-03-29,1132.132743362832
2017-03-30,1140.2617586912065
2017-03-31,1013.9905660377359
2017-04-01,1120.3950338600453
2017-04-02,912.9350180505415
2017-04-03,1086.0222222222221
2017-04-04,1118.9035087719299
2017-04-05,1129.5245202558635
2017-04-06,894.4861995753715
2017-04-07,1081.8402489626556
2017-04-08,988.2117647058824
2017-04-09,924.9154411764706
2017-04-10,1072.4773175542407
2017-04-11,1136.6064257028113
2017-04-12,1114.1166666666666
2017-04-13,1022.1808731808732
2017-04-14,875.1989100817439
2017-04-15,1145.3768736616703
2017-04-16,920.7700348432056
2017-04-17,1098.5228628230616
2017-04-18,1108.7366412213742
2017-04-19,1086.0914285714287
2017-04-20,1090.1323251417768
2017-04-21,1075.9564315352698
2017-04-22,1105.6814159292035
2017-04-23,935.2592592592592
2017-04-24,1027.8453608247423
2017-04-25,1066.7229166666666
2017-04-26,1091.602510460251
2017-04-27,1063.5757575757575
2017-04-28,1008.3262910798122
2017-04-29,1138.4190476190477
2017-04-30,973.656862745098
2017-05-01,958.0213903743315
2017-05-02,1121.7337278106509
2017-05-03,1089.7788649706458
2017-05-04,1094.2694610778442
2017-05-05,1083.658536585366
2017-05-06,1081.9847826086957
2017-05-07,852.4461538461538
2017-05-08,1050.3510204081633
2017-05-09,1100.4061810154526
2017-05-10,1141.801886792453
2017-05-11,1086.777027027027
2017-05-12,1071.3618421052631
2017-05-13,970.3266331658291
2017-05-14,910.9733840304183
2017-05-15,1127.269311064718
2017-05-16,1153.3575883575884
2017-05-17,1136.2805611222445
2017-05-18,1068.8170974155069
2017-05-19,1063.150826446281
2017-05-20,1182.7510917030568
2017-05-21,905.84375
2017-05-22,1118.2025316455697
2017-05-23,1100.6815286624203
2017-05-24,1147.7583497053045
2017-05-25,1139.676724137931
2017-05-26,1049.3458333333333
2017-05-27,1155.453961456103
2017-05-28,910.5574468085107
2017-05-29,1140.1157024793388
2017-05-30,1096.6193548387096
2017-05-31,1149.7139423076924
2017-06-01,1205.7782608695652
2017-06-02,1177.1195928753182
2017-06-03,1301.445238095238
2017-06-04,875.4524886877828
