ds,y,rainfall,transport_lag_3
2016-07-21,1204.542,0.0,46.959999084472656
2016-07-22,1177.4148681055156,0.0,46.65999984741211
2016-07-23,1174.0515695067265,0.0,47.16999816894531
2016-07-24,1070.4375,0.0,46.20000076293945
2016-07-25,1143.0556745182014,0.0,45.68999862670898
2016-07-26,1212.8373493975903,0.0,45.68999862670898
2016-07-27,1173.0337301587301,0.0,45.68999862670898
2016-07-28,1190.0396825396826,0.0,44.720001220703125
2016-07-29,1183.5256064690027,0.0,44.869998931884766
2016-07-30,1139.2917647058823,0.0,43.470001220703125
2016-07-31,1119.1297297297297,0.0,42.70000076293945
2016-08-01,1204.519906323185,0.0,42.459999084472656
2016-08-02,1110.0293398533008,0.0,42.459999084472656
2016-08-03,1117.9719827586207,0.0,42.459999084472656
2016-08-04,1162.6729559748428,0.0,42.45000076293945
2016-08-05,1158.422480620155,0.0,41.79999923706055
2016-08-06,1163.2697095435685,0.0,43.09999847412109
2016-08-07,1068.631970260223,0.0,44.290000915527344
2016-08-08,1177.6731141199227,0.0,44.27000045776367
2016-08-09,1153.990234375,0.0,44.27000045776367
2016-08-10,1160.707779886148,0.0,44.27000045776367
2016-08-11,1136.1237911025146,0.0,45.38999938964844
2016-08-12,1126.9763948497855,0.0,44.97999954223633
2016-08-13,1034.5350140056023,0.0,44.04999923706055
2016-08-14,1053.295081967213,0.0,46.040000915527344
2016-08-15,1158.7732793522266,0.0,46.970001220703125
2016-08-16,1150.4282828282828,0.0,46.970001220703125
2016-08-17,1147.1639722863742,0.0,46.970001220703125
2016-08-18,1184.4922279792745,0.0,48.34999847412109
2016-08-19,1084.0120192307693,0.0,49.22999954223633
2016-08-20,1117.6087912087912,0.0,49.84999847412109
2016-08-21,1065.2,0.0,50.88999938964844
2016-08-22,1138.6645962732919,0.0,50.880001068115234
2016-08-23,1104.7414248021107,0.0,50.880001068115234
2016-08-24,1083.994301994302,0.0,50.880001068115234
2016-08-25,1152.4046511627907,0.0,49.15999984741211
2016-08-26,1101.23,0.0,49.959999084472656
2016-08-27,1139.7298474945533,0.0,49.04999923706055
2016-08-28,1054.52,0.0,49.66999816894531
2016-08-29,1096.0083857442348,0.0,49.91999816894531
2016-08-30,1123.25,0.0,49.91999816894531
2016-08-31,1098.141826923077,0.0,49.91999816894531
2016-09-01,1149.9518348623853,0.0,49.2599983215332
2016-09-02,967.0028985507247,0.0,48.369998931884766
2016-09-03,1137.6490066225165,0.0,47.040000915527344
2016-09-04,1082.0238095238096,0.0,47.04999923706055
2016-09-05,1165.133501259446,0.0,46.83000183105469
2016-09-06,1110.7310344827586,0.0,46.83000183105469
2016-09-07,1036.8582474226805,0.0,46.83000183105469
2016-09-08,1094.7707423580787,0.0,46.83000183105469
2016-09-09,1093.4294736842105,0.0,47.2599983215332
2016-09-10,1062.2735042735044,0.0,47.97999954223633
2016-09-11,1099.6680327868853,0.0,49.9900016784668
2016-09-12,1029.200980392157,0.0,48.0099983215332
2016-09-13,1056.4819672131148,0.0,48.0099983215332
2016-09-14,959.7864864864865,0.0,48.0099983215332
2016-09-15,987.4263157894737,0.0,48.31999969482422
2016-09-16,989.2272727272727,0.0,47.09999847412109
2016-09-17,1038.9263959390862,0.0,45.84999847412109
2016-09-18,981.1775700934579,0.0,46.59000015258789
2016-09-19,1050.5495283018868,0.0,45.77000045776367
2016-09-20,1056.9336492890995,0.0,45.77000045776367
2016-09-21,1011.3674121405751,0.0,45.77000045776367
2016-09-22,1032.814732142857,0.0,45.95000076293945
2016-09-23,1044.910447761194,0.0,45.880001068115234
2016-09-24,1070.5147783251232,0.0,46.83000183105469
2016-09-25,1076.2526315789473,0.0,47.650001525878906
2016-09-26,1066.7874396135267,0.0,45.88999938964844
2016-09-27,1039.420365535248,0.0,45.88999938964844
2016-09-28,1007.7640449438202,0.0,45.88999938964844
2016-09-29,1000.3894967177243,0.0,47.34999847412109
2016-09-30,1087.4823529411765,0.0,45.970001220703125
2016-10-01,1028.7547619047618,0.0,48.68999862670898
2016-10-02,954.2614678899082,0.0,49.2400016784668
2016-10-03,1001.7227272727273,0.0,49.060001373291016
2016-10-04,970.0708446866485,0.0,49.060001373291016
2016-10-05,1032.9593147751607,0.0,49.060001373291016
2016-10-06,1013.55,0.0,49.09999847412109
2016-10-07,1015.0023094688222,0.0,50.869998931884766
2016-10-08,922.3976261127597,0.0,51.86000061035156
2016-10-09,964.0772946859903,0.0,52.5099983215332
2016-10-10,965.0604395604396,0.0,51.93000030517578
2016-10-11,998.7195945945946,0.0,51.93000030517578
2016-10-12,1013.2085714285714,0.0,51.93000030517578
2016-10-13,994.4845814977973,0.0,51.93000030517578
2016-10-14,1062.584388185654,0.0,52.40999984741211
2016-10-15,1082.686746987952,0.0,51.810001373291016
2016-10-16,1019.5454545454545,0.0,52.02999877929688
2016-10-17,1076.643584521385,0.0,51.95000076293945
2016-10-18,1070.9085239085239,0.0,51.95000076293945
2016-10-19,1069.4032258064517,0.0,51.95000076293945
2016-10-20,1065.760700389105,0.0,51.52000045776367
2016-10-21,1069.1906693711967,0.0,51.68000030517578
2016-10-22,1036.638528138528,0.0,52.66999816894531
2016-10-23,997.2979591836735,0.0,51.380001068115234
2016-10-24,1041.100806451613,0.0,51.77999877929688
2016-10-25,1094.435244161359,0.0,51.77999877929688
2016-10-26,1065.9676113360324,0.0,51.77999877929688
2016-10-27,1095.7634854771784,0.0,51.459999084472656
2016-10-28,1099.13769751693,0.0,50.790000915527344
2016-10-29,1070.36875,0.0,49.97999954223633
2016-10-30,1095.3926380368098,0.0,50.470001220703125
2016-10-31,1288.6129032258063,0.0,49.709999084472656
2016-11-01,1182.5190615835777,0.0,49.709999084472656
2016-11-02,1066.725663716814,0.0,49.709999084472656
2016-11-03,1104.6,0.0,48.29999923706055
2016-11-04,1078.2685950413222,0.0,48.33000183105469
2016-11-05,1096.5367965367966,0.0,46.86000061035156
2016-11-06,978.4223107569721,0.0,46.34999847412109
2016-11-07,1100.056,0.0,45.58000183105469
2016-11-08,1092.9366336633664,0.0,45.58000183105469
2016-11-09,1117.4761904761904,0.0,45.58000183105469
2016-11-10,1122.9662447257383,0.0,46.150001525878906
2016-11-11,1126.9757869249395,0.0,46.040000915527344
2016-11-12,1041.1560693641618,0.0,46.36000061035156
2016-11-13,1039.6830357142858,0.0,45.84000015258789
2016-11-14,1188.7719298245613,0.0,45.84000015258789
2016-11-15,1207.975663716814,0.0,45.84000015258789
2016-11-16,1199.3518123667377,0.0,45.84000015258789
2016-11-17,1173.2478260869566,0.0,44.43000030517578
2016-11-18,1148.0228832951946,0.0,46.95000076293945
2016-11-19,1168.0401691331924,0.0,46.630001068115234
2016-11-20,1090.6205533596838,0.0,46.4900016784668
2016-11-21,1168.1329243353782,0.0,46.86000061035156
2016-11-22,1195.9408163265307,0.0,46.86000061035156
2016-11-23,1163.1382765531062,0.0,46.86000061035156
2016-11-24,1160.4424951267056,0.0,48.900001525878906
2016-11-25,1159.7145748987855,0.0,49.119998931884766
2016-11-26,1167.1007194244605,0.0,48.95000076293945
2016-11-27,1129.027397260274,0.0,48.95000076293945
2016-11-28,1106.4335664335665,0.0,47.2400016784668
2016-11-29,1224.2762312633834,0.0,47.2400016784668
2016-11-30,1180.5881057268723,0.0,47.2400016784668
2016-12-01,1172.2039603960395,0.0,48.2400016784668
2016-12-02,1135.310276679842,0.0,46.380001068115234
2016-12-03,1131.0684326710816,0.0,50.470001220703125
2016-12-04,1038.3417721518988,0.0,50.459999084472656
2016-12-05,1118.413306451613,0.0,54.459999084472656
2016-12-06,1080.538812785388,0.0,54.459999084472656
2016-12-07,1091.6608315098467,0.0,54.459999084472656
2016-12-08,1106.3659673659674,0.0,54.93999862670898
2016-12-09,1100.0179640718563,0.0,53.93000030517578
2016-12-10,1015.5027027027027,0.0,53.0
2016-12-11,1047.5560344827586,0.0,53.88999938964844
2016-12-12,1068.6439790575917,0.0,54.33000183105469
2016-12-13,1131.0103305785124,0.0,54.33000183105469
2016-12-14,1162.0900195694717,0.0,54.33000183105469
2016-12-15,1153.2186234817814,0.0,55.68999862670898
2016-12-16,1092.3081632653061,0.0,55.720001220703125
2016-12-17,1124.2863247863247,0.0,53.900001525878906
2016-12-18,1023.3669064748201,0.0,54.02000045776367
2016-12-19,1116.342,0.0,55.209999084472656
2016-12-20,1075.305954825462,0.0,55.209999084472656
2016-12-21,1061.7210300429185,0.0,55.209999084472656
2016-12-22,1087.6303501945524,0.0,54.91999816894531
2016-12-23,1069.8970917225952,0.0,55.34999847412109
2016-12-24,1103.0471698113208,0.0,54.459999084472656
2016-12-25,1010.1300448430493,0.0,55.04999923706055
2016-12-26,1050.391982182628,0.0,55.15999984741211
2016-12-27,1089.8383620689656,0.0,55.15999984741211
2016-12-28,1032.2118644067796,0.0,55.15999984741211
2016-12-29,1096.521064301552,0.0,55.15999984741211
2016-12-30,979.5509708737864,0.0,56.09000015258789
2016-12-31,1047.1925,0.0,56.220001220703125
2017-01-01,999.9723320158103,0.0,56.13999938964844
2017-01-02,1025.6764705882354,0.0,56.130001068115234
2017-01-03,1063.2893700787401,0.0,56.130001068115234
2017-01-04,1074.5749063670412,0.0,56.130001068115234
2017-01-05,1072.4051896207584,0.0,56.130001068115234
2017-01-06,1051.9688109161793,0.0,55.470001220703125
2017-01-07,1036.4458598726114,0.0,56.459999084472656
2017-01-08,1017.0229007633587,0.0,56.88999938964844
2017-01-09,1045.2393822393822,0.0,57.09999847412109
2017-01-10,1025.108695652174,0.0,57.09999847412109
2017-01-11,1039.6113402061856,0.0,57.09999847412109
2017-01-12,1061.047619047619,0.0,54.93999862670898
2017-01-13,1049.5455465587045,0.0,53.63999938964844
2017-01-14,1078.9323529411765,0.0,55.09999847412109
2017-01-15,996.0695970695971,0.0,56.0099983215332
2017-01-16,1066.8918918918919,0.0,55.45000076293945
2017-01-17,1051.3346534653465,0.0,55.45000076293945
2017-01-18,1057.187380497132,0.0,55.45000076293945
